lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
6,1,109.5,2,24,4,4,0,0,3,1
62,0,152.1,8,21,4,0,1,0,0,0
67,0,61.16,3,1,3,4,0,0,0,1
24,2,154.0,10,28,4,2,0,0,3,1
1,1,135.0,6,22,4,1,0,0,0,1
9,0,54.9,1,18,4,4,1,3,0,1
0,0,89.0,4,5,4,1,0,3,0,1
4,0,92.0,8,12,4,2,0,3,0,1
63,2,137.7,7,18,4,1,1,0,3,1
4,2,176.0,7,27,4,4,0,0,3,1
0,0,72.0,1,2,3,1,0,0,0,1
0,2,168.3,8,27,4,1,0,0,5,1
17,2,138.0,12,30,4,2,0,0,0,1
11,1,120.0,12,30,4,2,0,3,0,1
150,0,114.3,5,6,4,2,1,0,3,1
197,0,86.5,7,17,4,0,1,0,1,0
84,0,99.45,3,24,4,3,1,0,3,1
151,2,130.5,8,10,4,3,0,0,0,0
4,0,109.0,1,2,3,1,2,1,0,1
17,1,133.0,9,21,4,3,1,0,0,1
35,0,60.0,1,13,3,4,0,0,0,1
1,4,0.0,8,12,4,2,0,0,1,1
115,0,82.45,8,22,3,5,2,0,3,1
0,1,136.44,8,24,4,1,0,1,0,1
1,1,110.0,6,2,2,2,0,0,0,1
46,0,158.4,9,9,4,3,2,0,3,1
99,1,132.6,5,23,4,3,1,0,3,1
0,0,65.0,5,23,2,0,1,0,0,1
30,0,184.5,12,4,4,2,2,0,5,1
41,2,143.55,8,28,4,4,2,0,3,0
71,1,96.9,8,9,3,3,0,0,0,1
192,0,102.0,9,25,4,3,2,0,0,0
156,1,106.89,8,12,4,6,2,0,0,0
66,0,126.0,7,19,4,3,0,0,3,0
24,1,109.0,9,10,3,2,2,0,0,1
213,0,67.5,12,17,4,1,0,3,0,1
155,0,112.0,7,14,3,3,0,0,0,0
61,0,140.4,6,17,4,2,0,0,3,0
146,2,166.5,10,19,4,4,1,1,3,1
5,0,0.0,12,22,1,5,0,0,1,1
28,1,160.2,10,18,4,3,0,0,5,1
7,1,116.8,10,21,4,2,0,3,0,1
0,0,65.0,1,18,2,1,1,0,0,1
156,0,151.2,10,6,4,3,0,0,3,0
238,1,106.2,9,13,4,3,0,0,0,0
104,0,159.9,10,29,4,1,2,0,5,0
97,1,80.75,4,25,4,3,1,3,0,1
151,2,162.0,9,23,4,2,2,0,3,0
123,0,139.24,10,21,4,5,2,0,3,1
293,0,68.17,12,25,4,6,4,3,0,0
150,3,96.3,4,22,4,2,1,0,0,1
137,0,134.3,7,28,4,3,1,0,3,0
266,2,86.7,10,30,4,2,2,0,0,1
10,0,93.0,3,6,4,0,1,0,0,1
38,0,135.9,5,7,4,1,1,0,0,0
49,1,101.51,11,16,4,5,2,0,3,1
57,2,141.84,9,7,4,4,1,0,3,1
0,0,65.0,4,20,2,1,0,0,0,1
149,1,178.67,12,28,4,4,1,0,6,0
41,2,88.4,12,7,4,4,0,0,0,1
153,0,189.9,6,12,4,1,2,0,5,0
36,2,168.3,7,14,4,2,0,0,3,1
1,1,0.0,10,10,4,0,0,0,0,1
0,2,90.0,8,6,4,1,0,0,0,1
137,0,75.9,11,14,4,3,1,3,0,0
78,0,72.72,4,7,3,1,0,0,0,1
139,0,81.25,8,11,3,3,2,0,0,1
102,0,108.0,10,2,4,1,2,3,0,0
2,0,77.0,9,20,3,0,2,0,0,1
45,1,207.9,9,15,4,3,0,0,5,0
16,1,131.0,4,8,4,2,0,0,3,1
39,1,72.2,2,28,4,2,2,3,0,1
2,0,64.8,11,30,3,0,1,0,0,1
22,2,115.0,10,6,4,4,0,0,0,1
26,1,95.96,10,31,4,5,2,0,0,1
77,1,107.1,7,5,4,2,0,3,0,1
75,2,72.25,11,15,4,0,1,0,0,1
43,1,166.5,10,21,4,4,2,0,5,1
3,0,0.0,6,24,4,0,0,0,3,1
28,0,109.0,5,19,2,2,0,0,0,1
87,1,97.71,6,9,4,3,0,0,0,1
127,1,55.9,4,16,4,3,2,3,0,1
14,1,93.67,12,26,4,1,2,0,0,1
93,0,60.0,12,27,3,3,2,0,3,1
93,2,149.1,9,1,4,3,0,0,0,0
19,1,121.75,10,1,4,3,1,0,3,1
280,2,78.3,12,6,4,3,0,0,0,0
46,0,86.4,12,7,4,3,0,0,0,0
103,0,116.1,6,15,4,1,0,3,0,0
18,0,141.0,5,7,4,1,1,0,3,0
53,1,91.48,3,6,4,0,1,0,3,1
18,1,77.0,10,26,3,1,1,0,0,1
42,0,118.16,3,24,4,3,1,0,0,1
91,2,109.29,9,7,4,4,1,0,3,1
3,1,177.5,9,19,4,1,1,0,3,1
90,0,84.45,3,6,4,3,2,0,3,1
120,0,131.33,12,23,4,5,2,1,3,1
66,0,106.0,1,3,4,2,2,0,0,1
12,0,127.8,9,16,4,2,0,0,0,1
2,2,133.5,9,3,4,2,0,0,0,1
10,1,139.0,8,8,4,0,1,3,0,0
1,2,111.0,2,26,4,2,0,0,0,1
2,0,75.0,1,4,4,3,1,3,0,1
94,0,105.3,4,14,4,3,0,0,3,0
53,2,84.3,2,27,4,1,2,0,0,1
12,0,80.0,2,24,4,3,0,0,0,1
84,0,90.95,4,8,4,2,2,0,0,0
0,0,67.0,11,24,2,1,0,0,0,1
3,0,65.0,10,8,2,1,0,0,0,0
23,1,81.75,12,16,4,2,0,0,1,1
215,0,177.09,11,6,4,5,2,0,0,0
10,0,149.0,9,11,4,0,2,3,0,0
17,1,74.61,9,14,4,3,1,0,3,1
2,1,87.0,3,7,3,2,1,0,0,1
0,2,150.0,10,20,4,1,0,3,0,1
35,0,99.0,9,26,3,0,1,0,0,1
4,0,152.2,9,20,3,1,0,3,0,1
53,2,79.2,12,16,4,1,0,3,0,1
1,1,226.17,10,2,4,2,1,0,5,1
112,1,105.3,7,18,4,2,1,0,0,1
109,0,94.35,5,7,4,2,2,3,0,0
67,2,89.1,10,28,4,1,0,3,0,1
5,0,90.0,8,10,4,4,1,0,0,0
69,1,135.9,8,15,4,5,1,0,0,1
30,1,76.08,11,17,4,3,0,0,0,1
159,0,114.3,8,8,4,2,1,0,0,0
4,1,124.0,8,15,4,1,0,0,0,1
16,1,81.0,11,6,4,2,0,0,0,1
186,0,123.3,11,3,4,1,0,0,3,0
53,3,194.4,12,31,4,3,2,1,3,1
0,1,65.0,3,21,2,0,1,0,0,1
131,1,99.45,8,1,4,3,1,0,0,1
13,0,153.0,8,24,4,1,1,0,5,1
29,1,143.18,4,13,4,4,0,0,3,1
51,2,154.88,5,11,4,4,0,0,3,1
28,2,147.0,6,21,4,1,0,0,3,1
23,1,151.0,8,3,4,2,0,0,0,1
151,1,91.48,10,6,4,3,2,0,0,1
21,1,37.07,11,5,3,3,0,0,0,1
0,1,155.0,9,11,4,0,2,0,0,1
58,1,90.95,9,8,3,3,1,0,3,1
66,1,68.07,12,5,4,4,1,0,0,1
12,3,90.0,8,23,4,2,2,0,0,1
133,2,99.66,5,29,4,2,2,0,0,1
71,0,87.13,4,22,4,2,2,3,0,0
74,1,132.6,5,15,4,2,2,0,3,1
86,0,120.0,9,24,3,2,0,1,0,1
6,0,95.0,5,23,2,0,1,0,0,1
142,1,90.9,10,27,4,1,0,0,0,0
348,0,62.64,12,6,3,1,0,0,0,1
160,0,138.55,8,8,4,5,2,0,3,0
18,0,156.0,5,13,4,1,0,0,3,0
2,0,65.0,12,9,2,1,0,0,0,1
145,1,90.95,6,30,4,3,1,0,0,1
12,0,140.0,3,30,4,4,1,0,3,0
30,1,125.1,8,5,4,2,1,3,0,1
1,1,120.0,12,29,4,2,0,3,0,1
72,1,72.25,3,18,4,3,2,3,0,0
8,0,144.33,3,26,4,1,2,0,0,0
10,0,134.0,8,21,4,0,1,0,0,0
10,2,105.0,9,8,4,4,0,0,0,1
54,0,75.0,3,29,3,3,0,0,0,1
35,0,93.6,12,20,4,2,0,0,0,0
49,2,74.8,11,16,4,4,0,3,0,0
17,1,61.88,2,13,4,2,2,0,0,1
3,2,117.5,12,2,4,2,0,0,3,1
21,1,210.0,11,7,4,2,1,0,3,1
51,0,65.0,5,22,2,0,1,0,0,1
25,1,162.25,10,6,4,4,0,0,5,1
44,1,259.2,8,10,4,1,0,1,5,1
132,3,135.9,6,11,4,1,1,0,0,1
62,0,106.88,9,3,4,2,2,0,0,0
7,0,65.0,10,12,2,0,1,0,0,1
25,1,60.0,12,27,3,3,0,0,0,1
31,0,67.5,2,5,4,2,0,3,0,0
132,0,102.28,7,21,4,4,2,0,0,0
13,1,86.0,2,6,4,1,1,0,0,1
151,1,97.75,8,11,4,3,2,0,0,1
52,2,177.3,4,16,4,1,2,0,5,1
7,0,71.0,12,30,3,4,0,0,0,1
39,0,113.4,6,27,4,3,1,0,0,0
65,0,119.85,5,9,4,3,1,0,0,1
1,0,66.0,1,5,2,3,0,0,0,1
8,1,40.0,6,15,2,1,0,0,0,1
62,0,149.4,8,13,4,1,2,0,3,0
43,0,60.29,1,15,4,2,1,0,0,0
91,0,65.0,9,14,2,2,0,0,0,1
190,4,132.6,9,2,4,4,2,0,3,1
151,1,131.75,7,14,4,8,2,0,3,0
36,2,104.0,12,10,4,2,2,0,0,1
1,1,114.0,9,10,4,1,0,0,0,1
49,1,140.4,5,13,4,3,2,0,3,1
7,1,139.0,9,11,4,0,2,0,0,1
150,0,70.0,6,16,4,3,0,1,0,0
47,1,60.0,11,7,3,2,2,0,3,1
150,1,95.82,5,31,4,3,0,0,1,1
141,2,85.5,8,29,4,2,1,3,0,1
17,1,97.5,8,29,4,4,2,0,0,0
193,1,108.45,8,12,4,2,2,0,0,0
61,0,73.0,10,4,3,0,2,0,0,1
61,0,56.0,12,27,3,3,2,0,3,1
305,2,79.5,12,29,4,3,0,3,0,0
17,0,95.0,5,21,3,1,2,0,0,1
56,0,130.05,4,21,4,3,1,0,3,0
77,2,72.25,11,16,4,4,1,0,0,0
10,2,114.0,9,22,4,2,0,3,0,1
194,1,94.25,10,6,4,2,0,0,3,0
99,1,89.3,3,23,4,2,0,0,0,1
55,2,123.3,3,29,4,3,0,0,3,1
74,1,107.1,8,9,4,4,0,3,0,1
1,1,65.0,4,10,2,1,2,0,0,1
13,0,149.0,8,26,4,3,2,0,3,0
96,0,99.45,3,24,4,3,1,0,3,1
231,2,78.3,12,2,4,2,1,0,0,0
32,2,99.0,9,25,4,0,1,3,0,1
64,2,105.61,12,26,4,3,1,0,3,1
43,0,152.05,2,25,4,3,2,0,5,1
13,1,129.0,8,23,4,2,0,3,0,0
27,0,57.88,2,21,4,2,2,3,0,1
120,0,152.1,9,26,4,1,1,0,0,0
8,0,139.0,9,1,4,1,0,0,0,1
60,1,123.98,9,5,4,3,1,0,3,0
117,1,123.3,7,29,4,2,0,0,3,1
181,2,76.5,8,6,4,2,0,0,1,0
5,0,72.25,8,21,3,1,2,0,0,1
15,1,91.0,2,16,4,2,0,0,0,0
15,4,0.0,8,28,1,1,0,0,1,1
3,2,81.6,12,12,4,3,1,0,0,1
31,1,125.1,10,4,4,1,0,0,0,1
0,1,115.0,5,23,3,0,1,0,0,1
125,0,132.67,12,1,4,3,2,0,5,0
1,0,96.3,8,26,4,2,2,0,0,1
16,1,97.02,9,30,4,1,0,0,0,1
43,2,123.3,9,2,4,2,1,0,3,1
144,0,103.5,8,15,4,2,1,3,0,0
62,1,60.29,3,11,4,2,1,0,0,1
4,2,170.0,9,12,4,1,1,0,3,1
170,1,108.3,8,18,4,3,0,0,0,0
28,1,103.87,9,22,4,4,0,0,0,1
243,0,73.95,11,24,4,3,1,0,0,0
30,0,195.53,9,24,4,2,2,0,5,0
1,2,155.0,5,31,4,1,0,0,3,1
127,0,127.62,7,1,4,5,2,0,3,0
135,1,130.5,8,13,4,1,0,0,0,1
15,0,93.17,5,7,4,1,2,0,0,1
122,0,114.3,5,12,4,2,0,0,0,0
59,0,93.6,11,18,4,2,0,0,0,0
69,0,198.9,5,7,4,1,2,0,5,1
47,1,168.3,9,11,4,1,2,0,3,1
12,2,128.0,8,1,4,2,1,3,0,1
0,0,79.0,11,28,2,1,1,0,0,0
16,0,76.0,3,8,2,2,0,0,3,1
197,1,112.0,8,18,3,3,0,0,0,0
76,1,58.9,3,27,4,3,2,3,0,1
127,0,99.45,5,6,4,3,2,0,0,1
204,2,168.3,9,12,4,1,1,0,3,0
92,1,78.54,3,30,4,4,0,3,0,1
91,0,80.75,5,12,3,3,0,0,0,1
101,2,198.9,5,19,4,3,0,0,5,1
38,1,137.7,4,10,4,3,2,0,0,1
37,0,85.5,9,25,3,0,1,0,0,1
5,1,118.0,3,14,4,1,1,0,0,1
15,0,221.0,5,6,4,1,0,0,5,0
25,2,186.5,7,18,4,0,1,0,0,1
125,1,68.0,12,27,3,3,0,0,0,1
53,1,61.5,2,27,3,4,2,0,0,1
63,2,94.95,4,26,4,2,0,3,0,1
76,1,122.4,8,10,4,4,0,0,0,0
3,0,131.78,6,16,4,1,0,0,1,1
69,1,110.08,4,18,4,3,1,0,3,1
64,0,92.48,9,14,3,4,1,0,0,1
10,0,169.0,6,12,4,6,4,0,3,0
123,1,126.3,5,6,4,2,0,0,3,1
11,0,77.25,1,15,4,2,2,0,1,1
21,0,117.0,4,13,4,2,0,3,0,0
25,1,93.0,3,13,4,0,2,3,0,1
346,0,72.25,12,28,4,4,0,3,0,0
37,1,51.05,12,9,4,3,2,3,0,1
92,1,58.9,7,9,4,3,2,0,0,1
46,1,102.6,12,2,4,2,1,0,3,1
35,0,99.0,9,26,4,0,1,3,0,0
32,0,63.75,10,5,3,3,1,0,3,1
55,0,70.0,12,30,3,3,0,0,0,1
13,0,98.4,9,16,4,1,0,0,0,1
7,0,65.0,12,8,2,4,0,0,0,1
250,2,100.3,9,8,4,3,2,0,0,0
119,1,71.0,4,4,3,3,1,0,0,1
0,0,51.3,11,27,4,2,0,3,0,1
29,0,104.77,2,3,4,3,0,0,3,1
10,1,94.91,11,4,4,2,2,3,0,1
123,0,99.45,6,30,4,3,1,0,0,0
51,1,96.3,9,3,3,1,2,0,3,1
6,1,149.0,9,17,4,1,1,3,0,1
0,2,168.0,9,19,4,1,1,3,0,1
79,0,125.38,4,28,4,3,1,0,3,1
99,1,114.3,4,28,4,2,0,0,0,1
37,2,135.0,8,30,4,4,0,0,0,1
42,1,91.8,11,2,4,4,0,0,0,1
28,2,110.0,10,28,4,2,0,3,0,1
7,1,160.0,10,18,4,4,0,0,0,1
75,2,118.6,6,17,4,2,2,0,1,1
169,0,130.05,8,11,4,3,1,0,3,0
12,2,129.0,9,8,4,1,0,3,0,1
9,1,100.3,1,17,4,0,2,0,0,1
11,0,130.33,4,6,4,4,2,0,3,1
31,0,96.3,10,18,4,0,2,0,0,1
97,0,112.01,5,22,4,2,2,0,1,0
71,1,78.3,3,4,4,2,0,0,0,0
87,2,137.7,7,17,4,0,1,0,3,1
38,0,88.2,3,24,4,1,0,3,0,0
191,0,116.0,6,3,3,2,1,0,0,0
18,0,112.33,4,15,4,2,1,0,0,0
175,0,104.4,10,28,4,2,2,0,3,0
10,0,79.0,3,6,4,0,1,3,0,0
84,0,73.95,3,12,3,5,2,0,0,1
169,1,105.3,8,12,4,2,1,0,0,0
148,0,99.45,5,6,4,3,2,0,0,1
18,1,97.33,1,10,4,1,2,0,0,1
4,2,145.0,9,22,4,1,0,0,0,1
1,0,105.0,5,6,2,2,1,0,0,1
7,2,98.6,12,26,3,1,2,1,0,1
8,0,65.0,4,20,2,1,0,0,0,1
8,0,92.4,10,20,4,3,0,0,0,1
5,0,0.0,8,19,1,1,0,0,0,1
22,0,139.0,8,7,4,0,2,3,0,1
17,2,113.33,10,1,4,3,0,0,0,1
2,0,62.8,12,5,3,1,1,0,0,1
17,1,87.0,2,22,3,1,1,0,0,1
28,2,99.87,10,12,4,2,1,0,0,1
6,2,97.0,8,26,4,1,0,3,0,1
81,1,152.55,12,7,4,4,0,1,0,1
237,2,90.95,10,17,4,3,1,0,0,0
47,0,119.17,4,25,4,4,1,0,0,0
146,0,116.45,7,4,4,5,1,0,3,0
195,0,158.95,7,18,4,3,1,0,5,0
80,0,151.2,10,21,4,2,2,0,3,1
50,0,78.3,2,26,4,2,0,0,0,0
153,2,186.3,8,20,4,1,2,0,5,0
3,3,0.0,6,27,1,0,1,0,0,1
81,0,116.1,5,7,4,1,0,3,0,1
115,0,90.95,5,2,3,3,1,0,3,1
105,0,96.3,4,17,4,1,2,0,3,1
5,0,70.0,10,28,3,4,0,0,0,1
169,2,167.45,7,5,4,4,0,0,5,0
69,1,135.9,9,5,4,3,1,0,0,1
28,0,93.6,6,12,4,7,4,0,3,1
47,0,134.1,6,22,4,2,0,0,3,0
10,0,104.0,9,19,2,1,1,0,0,1
0,0,195.0,8,10,4,1,0,0,3,1
29,0,139.6,5,20,4,2,1,0,3,0
31,2,108.9,5,22,4,0,1,0,0,1
4,0,40.0,9,15,2,2,0,0,0,1
2,0,72.5,8,15,3,1,2,1,0,1
1,0,66.0,1,5,2,2,0,0,0,1
4,0,159.0,9,15,4,1,0,0,0,1
0,0,77.0,11,14,2,0,1,0,0,1
117,1,105.3,7,19,4,2,0,0,0,1
55,1,139.5,10,12,4,3,0,0,3,0
10,0,79.0,11,7,0,3,1,0,0,0
154,3,126.9,9,8,4,3,0,0,0,1
6,2,126.0,10,5,4,0,1,0,0,1
15,1,111.6,10,20,4,4,0,0,0,1
119,0,83.0,3,29,3,2,0,0,0,1
25,1,168.38,11,6,4,4,2,0,0,0
36,2,216.9,7,22,4,1,0,0,5,1
104,1,83.12,7,6,4,4,0,0,0,1
173,1,65.49,7,11,4,3,1,0,0,1
149,0,105.9,7,20,4,3,0,0,0,0
199,0,80.75,8,3,4,5,2,3,0,0
155,0,119.24,6,14,3,2,0,1,0,0
34,0,112.5,3,23,4,1,0,0,3,0
68,0,159.3,8,29,4,3,1,0,3,0
1,0,65.0,9,30,2,1,0,0,0,1
24,0,70.0,3,20,3,0,1,0,0,1
21,0,79.0,3,14,4,1,1,3,0,1
2,1,78.0,12,16,4,1,0,3,0,1
28,1,90.25,9,4,4,2,2,0,0,1
24,2,68.99,1,6,4,4,1,0,0,1
60,1,112.95,7,9,4,2,2,0,0,1
136,0,172.55,7,9,4,3,2,0,5,0
35,0,76.5,6,27,3,2,1,3,0,1
2,0,71.6,1,3,4,0,1,0,0,1
16,2,100.0,3,9,4,4,0,0,0,1
10,3,89.89,11,27,4,2,2,0,0,1
7,0,151.0,8,7,4,2,2,0,0,0
104,1,140.4,5,17,4,3,0,0,3,1
33,3,125.1,9,9,4,2,0,3,0,1
152,2,74.8,12,18,4,2,2,3,0,1
93,2,76.5,8,15,4,3,2,0,0,0
156,1,158.95,8,28,4,2,2,0,5,0
10,1,92.0,2,12,4,2,1,0,0,1
157,0,85.5,6,30,4,3,0,3,0,0
5,0,90.0,10,19,2,1,1,0,5,1
81,0,59.5,3,18,3,2,2,0,0,1
4,2,127.0,6,29,4,4,0,3,0,1
65,1,88.0,11,11,4,1,0,3,0,1
143,1,126.9,9,5,4,2,1,0,0,1
5,1,67.05,2,21,4,5,3,0,3,1
37,0,60.0,11,1,3,1,2,0,3,1
16,1,113.67,12,4,4,2,1,0,3,1
34,0,124.65,3,24,4,3,1,0,0,0
36,0,130.32,5,22,3,0,2,0,4,1
4,1,96.0,9,1,4,2,0,3,0,1
7,1,95.0,6,13,4,1,1,0,0,1
17,1,166.0,7,8,4,2,0,0,3,0
31,1,125.1,9,16,4,1,0,3,0,1
4,0,80.0,2,19,2,1,0,0,0,0
0,0,165.0,9,1,4,3,0,0,0,1
7,0,67.0,3,2,3,2,0,0,0,1
0,0,73.9,1,6,4,1,0,0,0,1
204,0,137.0,10,18,4,2,2,0,3,0
39,1,165.06,8,26,4,3,2,1,0,0
87,1,166.85,7,5,4,2,0,0,3,1
85,0,87.0,2,13,4,1,0,0,0,0
9,0,66.0,1,24,3,3,2,0,0,1
103,1,95.88,5,5,4,3,1,0,3,1
69,1,76.5,3,31,4,2,0,0,0,1
16,1,152.67,6,2,4,3,0,0,3,1
45,2,118.8,9,1,4,2,0,0,0,1
15,1,111.0,5,9,4,1,1,0,0,1
0,0,84.8,7,30,3,1,2,0,0,1
29,0,210.03,9,23,4,2,1,1,5,0
7,1,116.0,4,7,4,2,0,0,3,1
159,0,112.5,8,26,4,1,0,0,0,0
17,1,121.75,10,2,4,2,2,0,3,1
2,1,195.0,9,22,4,1,0,0,0,1
63,2,107.1,9,1,4,3,2,0,0,1
24,2,172.0,5,1,4,0,2,0,3,1
184,1,164.25,8,17,4,1,0,1,0,0
32,2,208.66,5,26,4,3,1,0,6,1
18,0,113.67,3,19,4,1,2,0,0,0
177,0,77.03,7,18,4,2,1,0,0,0
76,1,237.2,6,17,4,2,2,0,1,1
38,0,107.1,7,1,4,3,2,3,0,1
6,0,79.0,7,12,2,1,0,0,0,1
12,0,148.0,12,30,4,2,0,0,3,1
150,0,63.75,7,21,3,1,0,3,0,0
37,0,65.0,5,8,2,0,1,0,0,1
149,0,80.75,9,2,3,2,1,0,0,1
11,0,69.6,1,12,4,2,0,0,0,1
89,1,183.73,7,7,4,5,2,0,5,1
116,0,0.0,2,28,4,2,2,0,0,1
102,0,63.75,8,6,3,1,1,3,0,1
155,2,218.03,7,10,4,5,3,1,5,0
28,2,143.45,7,8,4,2,2,0,0,1
39,1,73.81,11,11,4,3,2,0,0,1
208,0,116.1,9,11,4,1,2,3,1,0
140,2,72.25,12,29,4,3,0,0,0,1
15,1,75.0,12,10,2,2,0,0,0,1
172,0,112.32,7,15,4,5,2,0,0,0
32,2,124.25,9,16,4,2,2,0,1,1
43,2,83.85,6,8,4,1,0,0,0,1
117,2,89.25,4,17,4,2,2,0,3,1
50,1,90.0,11,13,3,2,1,0,3,1
128,3,100.29,9,16,4,2,0,3,0,1
180,0,96.3,8,28,4,0,2,0,0,0
1,1,109.25,8,27,4,2,2,3,0,1
2,2,130.0,8,17,4,1,0,0,0,1
174,2,115.8,7,21,4,3,0,0,3,0
13,1,80.3,1,20,4,4,1,0,0,1
3,0,79.75,2,7,3,3,2,1,0,1
100,1,112.5,7,4,4,0,1,3,0,1
240,0,140.4,9,30,4,2,0,0,3,0
32,1,72.42,9,2,4,1,0,3,0,1
78,0,93.6,11,21,4,2,1,0,0,0
17,2,166.0,5,31,4,2,0,0,3,1
3,1,106.0,3,12,4,1,1,3,0,1
26,1,139.0,9,25,4,1,2,0,0,1
17,0,65.2,2,5,4,2,0,3,0,1
14,0,166.25,10,7,2,2,0,0,4,0
129,2,139.99,7,22,4,2,0,0,5,1
2,0,88.0,3,16,0,2,0,0,0,1
95,2,90.95,4,25,4,3,1,0,0,1
26,1,106.93,10,5,4,4,1,0,3,1
18,0,78.17,10,3,4,5,2,3,0,1
9,1,89.0,1,12,4,4,0,0,0,1
69,0,59.5,3,20,3,2,2,0,0,1
1,0,129.0,5,12,4,1,0,3,0,1
166,0,130.0,11,1,3,3,0,0,4,0
4,1,67.0,9,6,2,3,0,0,0,1
1,2,0.0,8,26,4,1,0,0,0,1
3,0,199.4,4,7,4,8,2,0,5,0
66,1,62.18,3,19,4,2,2,3,0,1
0,4,0.0,10,6,1,1,0,0,0,1
111,1,132.6,6,9,4,3,1,0,3,1
92,1,89.25,7,15,4,4,0,0,3,0
1,0,95.0,3,7,4,1,1,0,0,1
12,0,77.0,1,15,4,2,2,3,0,1
0,0,119.35,10,7,4,1,0,0,3,1
12,0,85.0,2,16,3,4,0,0,0,1
142,1,76.5,8,9,4,1,2,0,0,1
23,0,159.0,6,1,4,2,0,0,3,0
55,0,56.0,2,24,3,2,0,0,0,1
29,3,150.17,8,28,4,1,2,0,3,1
42,0,94.5,4,11,4,1,1,3,0,1
20,1,88.0,12,4,4,0,2,3,0,1
53,1,98.6,3,29,4,4,0,0,3,1
149,1,99.45,7,12,4,4,0,0,0,1
0,0,93.0,1,17,4,0,1,0,0,1
13,1,85.47,5,9,4,1,1,0,0,1
109,0,92.65,12,27,3,3,0,0,0,1
188,0,80.75,9,26,3,3,1,0,0,1
33,0,90.95,8,30,3,3,0,0,3,1
9,0,221.0,5,11,4,4,0,0,5,0
2,0,77.5,1,13,4,2,0,0,0,1
1,0,66.0,1,12,2,1,0,0,0,1
36,2,89.89,11,25,4,4,0,0,0,1
28,2,116.56,9,19,4,3,2,0,0,1
188,1,186.3,7,16,4,1,2,0,5,0
195,1,94.5,8,13,4,1,2,0,0,1
8,0,79.0,12,14,2,1,0,0,0,1
5,2,196.0,6,26,4,2,2,1,0,1
68,0,164.88,11,2,4,4,1,0,1,0
112,2,105.3,7,18,4,2,1,0,0,1
1,0,0.0,11,5,1,2,0,0,0,1
67,2,79.2,11,12,4,1,2,3,0,1
27,0,137.76,6,19,4,3,2,0,3,0
114,0,114.3,8,6,4,2,2,0,0,1
24,2,88.0,12,4,4,1,2,3,0,1
76,1,69.52,3,14,4,2,1,0,1,1
3,0,132.0,10,19,2,2,1,0,0,1
36,1,71.3,2,22,4,3,1,3,0,1
146,2,116.17,8,1,4,5,1,0,0,0
40,0,113.25,8,31,3,4,0,1,0,1
220,1,84.15,12,30,4,2,2,0,0,0
0,0,53.3,4,8,4,1,0,3,0,1
92,1,106.43,10,31,4,3,1,0,0,0
12,1,147.2,9,14,4,4,1,0,3,1
101,0,68.0,7,9,3,2,2,0,0,0
0,0,89.0,5,9,4,0,1,3,0,0
35,0,137.7,4,22,4,1,0,0,3,1
50,0,98.64,9,1,4,3,0,0,3,1
0,0,147.0,9,22,2,2,0,0,0,1
10,1,97.0,8,22,4,1,0,0,5,1
10,1,87.05,9,4,4,3,2,3,0,1
211,0,68.69,5,31,4,3,0,3,1,0
6,1,128.0,10,27,4,3,2,3,0,1
24,0,68.07,12,13,4,4,0,0,0,1
106,1,90.95,4,17,4,2,2,0,3,1
180,1,85.0,7,28,4,3,1,3,0,1
53,0,77.04,8,27,3,1,2,0,0,0
36,1,126.9,5,11,4,4,0,0,0,1
35,0,214.76,8,17,4,3,0,0,6,0
0,0,108.57,6,11,4,1,1,0,0,1
157,1,76.5,7,6,4,3,1,0,0,0
31,0,95.0,10,9,2,2,2,0,0,1
0,0,105.0,8,9,4,0,1,0,0,1
105,1,118.8,7,15,4,2,1,0,3,1
116,0,94.05,10,23,4,2,2,3,0,0
93,0,109.35,7,14,4,3,1,0,0,0
65,1,125.1,9,27,4,3,0,3,0,1
43,2,108.0,10,10,4,2,1,3,0,1
171,1,106.13,7,20,4,5,2,0,3,0
2,1,168.0,11,17,4,3,0,1,3,0
110,1,78.1,11,12,4,2,2,3,0,1
268,1,105.25,8,6,4,1,1,0,1,0
14,2,211.0,5,15,4,0,2,0,5,1
16,0,156.0,5,2,4,3,1,0,3,0
16,1,283.67,8,19,4,2,1,1,5,1
54,1,96.0,11,11,4,2,1,0,0,1
148,1,114.3,8,9,4,3,0,0,0,1
95,2,84.6,11,20,4,0,2,0,0,0
22,2,88.4,12,19,4,3,1,0,0,1
38,0,117.9,7,4,4,0,1,0,0,0
40,0,106.9,9,4,4,5,2,0,1,0
139,1,98.87,8,23,4,5,2,0,0,1
0,0,90.71,5,11,4,1,0,3,0,1
200,1,96.9,8,9,3,3,0,0,0,0
0,0,109.0,3,5,4,1,0,0,0,1
82,0,126.9,6,20,4,1,1,0,0,0
105,2,72.25,11,27,4,2,1,0,0,1
1,0,130.0,12,30,4,1,0,0,0,1
6,0,148.0,8,7,4,2,2,3,0,1
18,0,102.88,12,4,4,2,2,0,1,1
167,2,105.3,7,30,4,1,0,0,0,0
110,0,120.0,10,9,4,0,1,0,0,0
148,1,136.8,7,8,4,2,0,0,3,0
196,0,76.5,5,12,3,3,1,0,0,0
179,0,80.75,7,18,4,3,1,3,0,0
